Series Name,Average precipitation in depth (mm per year),CPI base year,CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CRVS (WDI),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),"Charges for the use of intellectual property, receipts (BoP, current US$)",Compensation of employees (current LCU),Container port traffic (TEU: 20 foot equivalent units),Control of Corruption: Estimate,Control of Corruption: Number of Sources,Control of Corruption: Percentile Rank,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval","Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",Control of Corruption: Standard Error,DEC alternative conversion factor (LCU per US$),Electric power transmission and distribution losses (% of output),Firms competing against unregistered firms (% of firms),Firms experiencing electrical outages (% of firms),Firms offering formal training (% of firms),Firms that spend on R&D (% of firms),Fixed broadband subscriptions,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),GOAL 17: Partnerships to achieve the Goal (5 year moving average),GOAL 2: Zero Hunger (5 year moving average),Geospatial data available at 1st Admin Level,"IFC, private nonguaranteed (NFL, US$)","Industrial design applications, nonresident, by count","Industrial design applications, resident, by count","Listed domestic companies, total",Net ODA received per capita (current US$),"Net bilateral aid flows from DAC donors, Australia (current US$)","Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Czechia (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, Estonia (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Greece (current US$)","Net bilateral aid flows from DAC donors, Hungary (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Lithuania (current US$)","Net bilateral aid flows from DAC donors, Luxembourg (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Portugal (current US$)","Net bilateral aid flows from DAC donors, Slovenia (current US$)","Net bilateral aid flows from DAC donors, Spain (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)","Net errors and omissions (BoP, current US$)","Net incurrence of liabilities, total (current LCU)",Newborns protected against tetanus (%),"Patent applications, nonresidents","Patent applications, residents","Persistence to grade 5, total (% of cohort)",Political Stability and Absence of Violence/Terrorism: Estimate,Political Stability and Absence of Violence/Terrorism: Number of Sources,Political Stability and Absence of Violence/Terrorism: Percentile Rank,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",Political Stability and Absence of Violence/Terrorism: Standard Error,"Portfolio equity, net inflows (BoP, current US$)",Power outages in firms in a typical month (number),Prevalence of current tobacco use (% of adults),"Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)",Prosperity gap (average shortfall from a prosperity standard of $25/day),Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Rail lines (total route-km),Regulatory Quality: Estimate,Regulatory Quality: Number of Sources,Regulatory Quality: Percentile Rank,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval","Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",Regulatory Quality: Standard Error,"Reserves and related items (BoP, current US$)",Rule of Law: Estimate,Rule of Law: Number of Sources,Rule of Law: Percentile Rank,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval","Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",Rule of Law: Standard Error,S&P Global Equity Indices (annual % change),SDDS/e-GDDS subscription,Scientific and technical journal articles,Secure Internet servers,Subsidies and other transfers (current LCU),Surface area (sq. km),Time required to obtain an operating license (days),"Total reserves (includes gold, current US$)",Total reserves minus gold (current US$),Value lost due to electrical outages (% of sales for affected firms)
"Net bilateral aid flows from DAC donors, Belgium (current US$)",-0.0772753571777943,0.11838515621564957,0.23830240217699364,0.17855113296376254,-0.06886635739781242,-0.15167619672906693,-0.07997899018673037,-0.07817084563561463,0.0483527730013525,-0.05859284993056976,0.06357167268558848,0.18834595559405898,0.03606430339474078,0.16604315539545486,0.15831967556290089,0.1561173408872366,-0.012188033495979115,-0.04461579150087868,-0.006723301954043868,0.029924812347812444,-0.16542227515036742,0.12698862032695674,0.11348888855392757,-0.22237157742665617,-0.1261367056753548,0.07140321735206084,0.03214724178747616,-0.046817998807758325,0.1727322614450828,0.018464403941043397,-0.0054879254472449636,-0.0654386086541408,0.15982001407007784,0.11258003564366825,0.053961971718592815,1.0,0.3945717245340297,0.045219429643379744,0.4491260234236611,0.2723322035261052,0.06572571023008586,0.19166488532885814,0.1494075080833743,0.23411645472504444,0.20096091417617207,0.2680069978442833,0.25965131717100115,0.26533212578713194,0.0035740516861823028,0.3920513396312905,0.15476829349316043,0.3661088292417076,0.07994023077404759,0.24155288041275097,0.4216657412530479,0.3238658571858083,0.39205850643315543,0.43824766543749183,0.060715499145958286,-0.0039620630166721715,0.13857731317485927,-0.13020417626034952,-0.02273539319640512,-0.001011814771507414,0.14025782355559438,0.022646674107431795,0.14055757763972265,0.16288469476479134,0.13158980975653742,0.025494726422435127,0.05022087276085082,-0.19464970337690254,0.11404243873211421,0.06387456092155334,0.08204930738475945,0.17125154973588316,0.12195882911165219,0.018015510078979655,0.17132328938532415,0.11291562201828868,0.16307230900304165,0.1844972662242347,0.14832677024298044,-0.14494511298958473,0.04984880608023054,0.2102570059050479,0.06058202725858709,0.19791624713380923,0.2022261215809972,0.19327452497904482,-0.026340027548079046,0.11484357687176652,0.06618242081264622,0.18476350804874395,-0.006905632998106682,-0.06305818940038833,-0.021839086853099945,0.05109869770141139,0.08187466172913394,0.07100298649133291,-0.18096624866577832
"Net bilateral aid flows from DAC donors, Canada (current US$)",0.07256418844064025,-0.08645847012897928,-0.047642665415254075,-0.08590791084755517,-0.17188998577847955,-0.05810301837991987,-0.08286998960339861,-0.08339270435774104,0.16398680289439937,0.11806122665231993,-0.09227013435140743,0.021281530398005,0.3375010060631562,0.014228836516407278,0.026103898909418142,-0.016682977665720494,-0.2728304895807441,0.04597521199334073,-0.02983991610359422,0.11678133288650255,0.07262816783094793,-0.14314499998928504,-0.1196097641342805,0.12867878116102707,0.006795303589319634,0.11893003110964244,-0.05392873449791719,0.02484110799825859,0.16792347721288392,0.07211003276800092,0.14838736229783475,0.027732251859438437,-0.16774637720833138,0.24255547342033199,0.11095943120587598,0.3945717245340297,1.0,-0.059036050195228056,0.40593719131613437,0.2023711405360415,0.10433280761127998,0.3973460252949855,0.3641158490475259,-0.004497404237266221,0.122968036417585,0.36248071697628925,0.4903984987870335,0.6589249116877527,-0.04141366466771127,0.3824658669014961,0.2834374281731287,0.15620176296139676,-0.01680420512307148,0.4746039821307514,0.43081478128496997,0.6833035983401924,0.5150513379005814,0.7467307625162722,-0.13561653976669072,0.059890700326125465,0.17413709067415836,0.0676900145714096,0.12093674491464802,0.03989172304364582,-0.14049536655466263,0.2975815770573838,-0.11730457455500166,-0.09755340530080096,-0.1346647476367464,-0.26147413882831005,-0.11046393312853753,0.0012661204567397338,0.2265318208724617,-0.04499247858113402,-0.0291006083792693,0.05108236167622247,0.12017320688560476,0.15403489712256735,-0.025302155516945587,0.4179235828348654,-0.038299411389376974,-0.016139776008954512,-0.05167050374131348,-0.34348905185917256,-0.0968634400073439,0.02703683362714018,0.3361609945911166,0.016877847075918766,0.023102968035518492,0.023479634889616855,-0.18681228512528103,-0.12099189906829468,0.018371321038185555,0.3130998720998558,0.13361846619422293,0.1214877116848382,0.20382933923905278,-0.10226270802741322,0.22946854107892814,0.2287546982078844,0.043703910008440636
"Net bilateral aid flows from DAC donors, Czechia (current US$)",-0.1748107221540682,0.2882248198675321,0.08236310888260748,0.05920725046794971,0.22309965285965666,0.10837279809255654,-0.1181888415813994,-0.08124346284311688,0.0736704846415469,-0.2908097077000582,-0.012535646728182175,0.2800311667885291,-0.19370660083065322,0.28543167228933003,0.28659153773718854,0.28457233579433294,0.09639089075431384,-0.31843990123155264,-0.25851608259418846,0.042031222899443894,-0.1885023380035852,0.0929288573051786,0.07325710093507021,0.06810138451330477,-0.23470336628252372,0.03683925774777222,0.19241096321947324,-0.055431895456637986,0.11492564197201156,0.03038516902005621,0.04033069589815513,0.22815523789372055,0.47080107196817456,0.04557207558826429,0.43390011456366934,0.045219429643379744,-0.059036050195228056,1.0,0.03175369336464251,0.2281121614696665,0.4679461544600549,0.17742446896566488,0.17188610281448208,-0.02134739789524416,0.1417521908776745,0.19222526522418112,0.11431211038355182,-0.1295279306940221,0.61272367063057,0.08730544135318968,0.007103467607857298,-0.15439024033895032,0.23471031858276387,-0.13924306642326476,0.352965370088676,0.17954049975689898,0.02795917681801095,0.016391764986024075,0.13874988138673294,-0.058446019315038504,-0.07801992298227588,-0.1530846181115608,-0.010056912761732692,0.006667105316131613,0.1647441648436944,-0.020964753396649015,0.15786623115347467,0.16684455748867164,0.163866502010701,0.06781946120698908,-0.011127735181014627,-0.22440378984355966,-0.2896456045993361,0.2597985895889409,0.2504271547049891,0.17025663035746272,0.10152390662920611,-0.1117949144427474,0.30481302748534694,-0.22296637970026173,0.3033838054630761,0.30697230101028167,0.3085259416410326,0.23337865572280278,0.20887067472693338,0.2672167317593349,-0.17569748268667892,0.2707919572370431,0.2660731015501315,0.27441212954041533,0.017579624627314636,0.1788830990476215,0.11609565180987526,0.13115182170207706,0.1250746372158231,-0.23576669915780402,-0.09469588957822898,0.00855995858655246,0.0051089080830834955,-0.0018504459323142228,-0.20964517263717117
"Net bilateral aid flows from DAC donors, Denmark (current US$)",-0.011823206542714949,0.10134255127721654,0.15246307116171992,0.0607575119408262,-0.06173380779280704,0.1570073946740001,0.022414773267616643,0.017404759669823133,0.1358763661316588,0.06375079984650876,0.05384206545996133,0.15630768668765088,0.04522747319082764,0.1537751180695087,0.15597410925874383,0.13245633022587758,-0.025118220265461403,0.026748689782758645,-0.12016243598533358,0.10223610490288988,0.009597046413050479,-0.05105548749632173,-0.053256593224086005,-0.0024192538678417127,-0.06284974803561913,0.12669885558844976,0.16622619875821695,0.03504443569769547,0.04314193041439023,-0.009216756090502492,0.04322118423525945,0.009737865804277294,0.04147309569634523,0.3489379817539813,0.24314728923727102,0.4491260234236611,0.40593719131613437,0.03175369336464251,1.0,0.3555966664462308,0.10828739222405663,0.12347295766295356,0.2291279672606362,-0.012586608560594766,0.3788867927816168,0.29509164406134436,0.356428628674621,0.43284696198782485,0.12355016858904451,0.04490253737439198,0.5709417835812645,0.08783699664499174,-0.012526129532102588,0.07508984281162447,0.5643493186343645,0.42553098808948053,0.5331659239652542,0.5102281426254374,-0.07024197967527479,0.03524158499201267,0.3489549136142091,-0.030238123414859538,0.028561138597507574,-0.15677885013393925,0.025035572105460143,0.14678257282129856,0.04397943538985949,0.08660530861447382,0.02966245985772825,-0.10972502819793885,0.002549539009702582,-0.041481249564365316,0.003302322596895174,0.09378247192633185,0.029538270441744983,0.15922802776569397,0.14354797684847792,0.18738045324870542,0.14615270144632678,0.0893038373485188,0.13825102258471383,0.15332089422048722,0.12594997010241102,-0.07231599761740337,-0.05587480573723206,0.28006520466928236,0.04599159309754519,0.28315988591098457,0.2823584054304709,0.29094622085948135,0.033574705750380546,-0.019292560366238897,-0.06414774969801748,0.2863891865262511,0.15178773938404266,0.07312247455845186,0.06020219776970536,-0.0831412429910036,0.1146753943026327,0.0999920970424794,-0.008319871230468219
"Net bilateral aid flows from DAC donors, Estonia (current US$)",-0.11963507682011507,-0.005780335175994073,0.1922596619191583,0.09110247648419313,-0.0444989567565825,-0.024250305706044927,-0.11890796008921627,-0.12228328713637777,0.1359498321827415,-0.013185841573011343,-0.08236898050651906,0.12196214692999013,0.10968026052582912,0.12779788088434957,0.13732832294143613,0.12107179740530803,-0.061634398382581675,0.0073903124403533835,0.005305190099268254,-0.020004552126117292,-0.4822159452992944,0.1603479381353977,0.12005316573201226,0.03201614294572246,-0.1961360070362688,-0.14037976504931896,0.039209903467142614,0.0675730653240839,-0.023233326403118384,-0.22499242680956652,-0.26712028525258524,0.01711180089317113,0.04337805394655561,0.17638359752062516,-0.11336712691765016,0.2723322035261052,0.2023711405360415,0.2281121614696665,0.3555966664462308,1.0,0.10319332441259153,0.26429630931991777,0.037060848231950494,0.2840582264135833,0.12918007778165283,0.009592555435565418,0.008795996246046664,0.27709895319843414,0.08659152839564416,-0.16784829303414747,0.1978422239763181,0.091852832454961,-0.1127833848352756,0.2162372719080366,0.2770498891834544,0.19693563984914145,0.3043022487615648,0.3496663873559611,-0.007421096080412098,0.0026472064489149287,0.1820587035262093,-0.29924261929740026,-0.29139848227968745,-0.048107395785558296,0.07140105725277456,0.17596047483035845,0.07660441664122264,0.0736231126579756,0.07054366081637557,-0.07675006049285052,0.07333136291267554,-0.515078126703237,0.14192061035297168,-0.03144786109391151,-0.07270166695359644,0.01864234814060565,0.05566352034028784,-0.07599853414068866,0.1581872967249009,0.0899964516776349,0.17154236123247013,0.18631673282625555,0.154946439114656,-0.14602163927260567,0.0980498708034367,0.12100735051240151,0.0827301200401529,0.11946495710323037,0.124778220270607,0.11849884728874725,-0.05955675457366202,0.40622797712977193,0.09864554346887466,0.13172360905471853,0.04199928945256592,-0.0072679440807442595,0.10615084946255894,0.033102186487171704,0.10194155099143551,0.1041163152750669,-0.5238569289712482
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",-0.13947265951236876,0.16923376864957237,-0.021210585309552235,0.008077389384300552,0.007070074546372196,0.14322561295914527,0.011746530038263701,0.027165971792727714,0.039121742495000465,-0.11589492963517925,0.050371937280800964,0.053454711000640025,0.0018404621571053222,0.05197796312968892,0.05214258898966091,0.047707122356869636,-0.09119551806969615,-0.08997832487083031,-0.03455673614879607,0.04196474403037628,-0.20307895534259415,-0.00197397186188698,-0.010930928319951565,0.05478741046517478,-0.15007339457068938,0.04071908944714231,0.023005436421061384,-0.07003143306752913,-0.013542238135747947,0.008560089214995457,-0.0057558369404877635,0.17206852567069184,0.29204833039501726,0.057744907506207324,0.5601047311547137,0.06572571023008586,0.10433280761127998,0.4679461544600549,0.10828739222405663,0.10319332441259153,1.0,0.11063801339825564,0.4322180695386395,0.015716541438514493,0.2541924587054329,0.36713295642320737,0.15565263754312733,0.07226428037568577,0.26204047269317937,0.16255035862615283,0.024074350215867575,-0.08910883459877104,0.055761808117554754,-0.11607959398567794,0.489230839279675,0.3748678369105268,0.18320449837848327,0.02188379773406008,0.061501920086358845,0.0032064578886943315,-0.003935704462641897,-0.25486844644359213,-0.09816048323496589,-0.06689837922028039,-0.028800756400359714,-0.021998385166602206,-0.013642734937405976,-1.9252629112670993e-05,-0.03910771294365665,0.002736137254937963,-0.017554805061005815,-0.2500141491642844,-0.1894333434569163,0.1872080999748847,0.22015073275878339,0.07507620972057148,0.05410006167272141,-0.22215284295746932,0.04623967279560372,0.04838206501640373,0.03459258125556545,0.044207027004787715,0.03696345092601467,-0.05554199272380402,0.13059220085902642,0.06685473127710977,0.02745795128240725,0.07029108675406355,0.0767205414760539,0.07502820381786755,-0.1968501685452437,0.13346606146727458,-0.057935884324561114,0.1126744655022241,0.10190919620149937,-0.08537871603670646,0.036068827474190844,-0.04286219470079501,-0.01345228986914161,-0.017318814522029335,-0.23649802271142237
"Net bilateral aid flows from DAC donors, France (current US$)",-0.051267393554763514,0.20896438323295835,0.11754969702695074,0.05117140867439835,0.14326373433765816,-0.021494901755642715,-0.11175019710124832,-0.09344062334010138,0.1376212731246151,0.0446245994129283,-0.01015119028492911,0.22419337763034622,0.18398230060324686,0.23986107197082984,0.2361869478768018,0.2158238827944758,-0.17213345661197532,-0.04922388504590059,-0.16447641211613898,0.04773141854315543,-0.13017094332131285,0.04635718581876482,0.046348533505534306,0.18851339402172398,-0.09491762378309392,0.027419217162772624,0.0028290774162301317,-0.015471529874001657,0.13306127164639459,0.049114386272235196,0.06303419251337053,-0.02649882819029023,-0.03886775340242962,0.057999442755038745,0.17433448920360847,0.19166488532885814,0.3973460252949855,0.17742446896566488,0.12347295766295356,0.26429630931991777,0.11063801339825564,1.0,0.07365875352766123,0.0765632419149439,0.06143793156032319,0.30786050228646245,0.3482100618028527,0.20535604637511515,0.19242647189461384,0.1562441256383885,-0.018704658110392982,0.22236681185774793,-0.020771355690938534,0.22761290784901497,0.27797003023942723,0.5211425937990641,0.36167245801776093,0.45706039625448197,0.022602878166525724,0.027615837180000925,0.029281049388035937,0.03545110480211846,0.038699474514012934,0.057818849915846016,-0.0022332667218000163,0.285582926097909,-0.006104223846700187,0.023256759295180614,-0.010216980823556805,-0.24954478850462236,-0.02708974383738547,-0.18080515779196407,0.047136852757308376,0.0760432056632801,0.06350725996374891,0.08863352310115645,0.09790426455400025,0.004637498007070643,0.19124360656073636,0.1830715572387154,0.18918869516374526,0.21459581825947335,0.17829416189085287,-0.14858550553737895,0.09322459375492492,0.20394927570555485,0.19024038501750326,0.2082135812633665,0.21731956851801829,0.19978732393753612,-0.19159793717386905,0.057715462496131215,0.20381955954870765,0.3480267209426515,0.2240904672952749,0.0648601963128033,0.17434128367662385,0.01961706359745237,0.24005524398707204,0.23629120295858558,-0.15846059433974455
"Net bilateral aid flows from DAC donors, Germany (current US$)",0.030601648838275607,0.10489733060703918,0.01863958624720235,0.06221152846661714,-0.062117009552282186,0.015740312632524338,-0.06610248844735558,-0.06789458795850113,0.17325723545089236,0.04212467490381766,0.1237944200253366,0.1627274250470614,0.14846625811177466,0.16767274238143073,0.17713107398198763,0.15847330845691412,-0.19275814363263605,0.07871531197133497,-0.15516200414772977,0.09207606882433442,0.05466082387543738,-0.04546515994116141,-0.05037160184108421,0.17955090778706423,-0.056705864082689406,0.1043419348368864,-0.05384927659347071,0.01631258308570605,0.259885917063071,0.11787860468554817,0.15148649583346444,0.05688181948173437,-0.03323688993308044,0.3577238789415025,0.40999656001673757,0.1494075080833743,0.3641158490475259,0.17188610281448208,0.2291279672606362,0.037060848231950494,0.4322180695386395,0.07365875352766123,1.0,0.03767902981847141,0.23668353310072388,0.407280690233607,0.1154773214902352,0.3286873515059787,0.23332846601567317,0.18497155563418458,0.5055366292193689,0.1757486625067261,-0.17344128689844612,0.027336063099121677,0.42216117000501424,0.5198464008550531,0.3789331909649545,0.30393784626151227,-0.04280924325474436,0.056103856880988755,0.14570158204038736,0.0017469292638205472,0.12254812715005602,-0.05295282465983624,-0.03604584893252638,0.2042080806669812,-0.030779223629485878,-0.008050510433570982,-0.03743263833044138,-0.19506159980908538,0.011002938985902391,0.014086193138225716,-0.08150546263433418,0.13468345389525924,0.13622281131672428,0.054052423412338874,0.1252824463418818,0.010700495175042653,0.1593734096752088,0.2059465762794316,0.15143827718235187,0.16517907683633246,0.14141460864188293,-0.13251639329399484,0.0058852653787030635,0.17908608667532827,0.13917253528812412,0.18683112654135817,0.19154396489631131,0.1864205971587124,-0.17804818959151567,-0.09920666739778959,0.11036468833672544,0.37086292264386506,0.2657986269819242,0.09232186111369124,0.1915421330322254,-0.07261955250939912,0.18021653354715167,0.1763876699660726,0.043684035049644535
"Net bilateral aid flows from DAC donors, Greece (current US$)",-0.07417423753661438,-0.023920004094781913,0.003650580783471636,-0.06331648761085572,0.03537775741572673,-0.08690204097026791,-0.05598875521343778,-0.052666580018778046,0.030862791076265984,0.045252669881747136,0.08692101668155688,0.06938581303012323,0.04412971142726494,0.06595611056885332,0.061253743860514034,0.06827132202982833,-0.021719446942638516,-0.01626036546823544,-0.0552954326563176,-0.06863842493526981,-0.5785526925471236,0.23511428828444886,0.2321487730232475,0.07321686858538676,-0.36368037180021434,-0.14277832875824636,-0.04127053887129042,0.08715921889004906,-0.05481904226804447,-0.336803609920692,-0.2789481832370349,-0.023523929432850768,-0.025279258666146116,0.21445254613310694,-0.004786039082333607,0.23411645472504444,-0.004497404237266221,-0.02134739789524416,-0.012586608560594766,0.2840582264135833,0.015716541438514493,0.0765632419149439,0.03767902981847141,1.0,0.06302958491014711,-0.027908852820701237,-0.03038706806074941,0.20786154245674587,-0.17924369162311204,-0.0182693455300728,0.009044993971905365,0.12637369317840644,0.05831042565630008,0.04140085627972988,0.016169209444312306,0.04889478416062589,0.21874837846088285,0.026685007922589557,0.020016618351750254,0.0049390950778096234,-0.09644657977245047,-0.3099109805173919,-0.3114680501246179,-0.020016023070950465,0.09349391424356158,0.14820748437848774,0.09674912710277703,0.11842993374099199,0.08341842373082042,-0.04549884030182518,0.04361997119787265,-0.6277083720824086,-0.09732260414749876,0.06491893173790929,0.07088769236106829,0.0652822938370542,-0.015453026511314596,-0.07159592445631724,0.09392180756925057,0.0532913450929203,0.0928391062318351,0.10275525035595205,0.09330207779206423,-0.05855374114606978,0.22507285253418313,0.045253944337530924,0.014124841839435555,0.03439007539190318,0.03940517625369529,0.0348772071654201,-0.04219168589275406,0.527468017880475,0.08481385759065721,0.16666166370357777,0.10290908564424407,0.04073808875759689,0.08958200762531335,0.17872092143917617,0.07450486751238841,0.07207223062573825,-0.6371930048617791
"Net bilateral aid flows from DAC donors, Hungary (current US$)",-0.19649403282953243,0.1236585585189729,0.005538195003333263,0.011716450390451194,0.1671853233827222,0.13413695133386655,0.04740918808967345,0.06426220820824567,0.11901051004867773,-0.022627642861843975,0.2051084381245864,0.1073355104431544,0.012560205994623763,0.11080618923111153,0.12174521566491651,0.10343257527721009,-0.15012748320250324,-0.10411570298920117,-0.1403710592681594,0.06887045267434656,-0.02485408345012253,-0.026582348700621587,-0.011584801609503873,0.1826547125149271,-0.11547562882373479,0.11784411078550515,0.07110569190271314,0.19964693836425368,0.18651937651005754,0.06672066806460274,0.06683982211446102,0.10240869399607477,-0.09933906026444875,0.24464516511379894,0.554561345962725,0.20096091417617207,0.122968036417585,0.1417521908776745,0.3788867927816168,0.12918007778165283,0.2541924587054329,0.06143793156032319,0.23668353310072388,0.06302958491014711,1.0,0.3786909210526354,0.09777234552665143,0.04804440429571777,0.02594208567209746,-0.07442997277889786,0.26615908656073484,0.14730239497683972,-0.010412261460179472,-0.2870605823337365,0.4183415759997534,0.21870598877670702,0.4775019515152455,0.207632115416168,-0.05400729839774571,0.0033783945740782488,0.1919348747221588,-0.07770595077476257,0.060194638354696,-0.18652481761771467,-0.1295363422898042,0.2626472832674661,-0.1080653681975127,-0.0975481725050525,-0.12488886492149373,-0.24255583491045415,0.006763066562670559,-0.06732125203348197,-0.33201820592054687,0.1791559366475841,0.17482003056934073,0.1621492144064499,0.08155360445947381,0.08174751252988437,0.04920933058865814,0.12922474198946188,0.04419043769244324,0.05230011758545887,0.0371637853979158,-0.07881998609571961,-0.0409714866534765,0.15442382906111285,0.023658079373498474,0.15461540485699019,0.16550554186357677,0.15300259620075815,-0.15093686449438823,-0.003893766913111236,0.15385229065673076,0.398741959429808,0.32656514766497097,0.04839577747304815,0.16673490271011762,-0.03363339863773051,0.09938354677620395,0.06846520786816403,-0.041379276042572195
