Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category,Region,Value_Transformed
Honduras,HND,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Latin America & Caribbean,1233.6035742860743
Mexico,MEX,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,North America,1233.6035742860743
Nicaragua,NIC,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Latin America & Caribbean,1233.6035742860743
Paraguay,PRY,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Latin America & Caribbean,1233.6035742860743
Peru,PER,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Latin America & Caribbean,1233.6035742860743
St. Lucia,LCA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Latin America & Caribbean,1233.6035742860743
Uruguay,URY,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Latin America & Caribbean,1233.6035742860743
Albania,ALB,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1899999.97615814,2021,WDI,Public Debt Indicators,Europe,1378.4048665606706
Armenia,ARM,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,29999.9993294477,2021,WDI,Public Debt Indicators,Europe,173.20507882116996
Australia,AUS,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,East Asia & Pacific,1233.6035742860743
Austria,AUT,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Bangladesh,BGD,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,South Asia,1233.6035742860743
Belgium,BEL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Bosnia and Herzegovina,BIH,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,970000.028610229,2021,WDI,Public Debt Indicators,Europe,984.8857947042535
Bulgaria,BGR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1549999.99826153,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,1244.989959100687
Croatia,HRV,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Cyprus,CYP,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Czechia,CZE,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Denmark,DNK,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Estonia,EST,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Fiji,FJI,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,East Asia & Pacific,1233.6035742860743
Finland,FIN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
France,FRA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Georgia,GEO,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,19999.9995529652,2021,WDI,Public Debt Indicators,Europe,141.4213546568028
Germany,DEU,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Greece,GRC,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Hungary,HUN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Iceland,ISL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,4730000.01907349,2021,WDI,Public Debt Indicators,East Asia & Pacific,2174.8563214781548
Ireland,IRL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Italy,ITA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Japan,JPN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,East Asia & Pacific,1233.6035742860743
Kazakhstan,KAZ,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Central Asia,1233.6035742860743
Kenya,KEN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,3769999.98092651,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,1941.6487789830862
"Korea, Rep.",KOR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,East Asia & Pacific,1233.6035742860743
Kosovo,XKX,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Kyrgyz Republic,KGZ,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Central Asia,1233.6035742860743
Latvia,LVA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Lithuania,LTU,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Luxembourg,LUX,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Malta,MLT,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Mauritius,MUS,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,1233.6035742860743
Moldova,MDA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,306666.667883595,2021,WDI,Public Debt Indicators,Europe,553.7749252932955
Nepal,NPL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,0.0,2021,WDI,Public Debt Indicators,South Asia,0.0
Netherlands,NLD,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
North Macedonia,MKD,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,860000.014305115,2021,WDI,Public Debt Indicators,Europe,927.3618572623715
Norway,NOR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Pakistan,PAK,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,870000.004768372,2021,WDI,Public Debt Indicators,South Asia,932.7379078649972
Philippines,PHL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,East Asia & Pacific,1233.6035742860743
Poland,POL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Portugal,PRT,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Romania,ROU,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Rwanda,RWA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,3779999.97138977,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,1944.222202164601
Senegal,SEN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1549999.99826153,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,1244.989959100687
Slovak Republic,SVK,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Slovenia,SVN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
South Africa,ZAF,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,1233.6035742860743
Spain,ESP,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Sri Lanka,LKA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,South Asia,1233.6035742860743
Sweden,SWE,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Tajikistan,TJK,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Central Asia,1233.6035742860743
Thailand,THA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,East Asia & Pacific,1233.6035742860743
Turkiye,TUR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,2480000.01907349,2021,WDI,Public Debt Indicators,Europe,1574.8015808582013
Uganda,UGA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,99.9999988824129
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1521777.7784913778,2021,WDI,Public Debt Indicators,Europe,1233.6035742860743
Canada,CAN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,North America,724.0319278357466
United States,USA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,North America,724.0319278357466
Argentina,ARG,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Brazil,BRA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Colombia,COL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Costa Rica,CRI,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Dominican Republic,DOM,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
El Salvador,SLV,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Guatemala,GTM,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Honduras,HND,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Mexico,MEX,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,North America,724.0319278357466
Nicaragua,NIC,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Paraguay,PRY,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Peru,PER,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
St. Lucia,LCA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Uruguay,URY,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Latin America & Caribbean,724.0319278357466
Albania,ALB,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,829999.983310699,2022,WDI,Public Debt Indicators,Europe,911.043348754986
Armenia,ARM,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,259999.990463257,2022,WDI,Public Debt Indicators,Europe,509.9019420077325
Australia,AUS,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,East Asia & Pacific,724.0319278357466
Austria,AUT,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Bangladesh,BGD,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,South Asia,724.0319278357466
Belgium,BEL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Bosnia and Herzegovina,BIH,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,9999.99977648258,2022,WDI,Public Debt Indicators,Europe,99.9999988824129
Bulgaria,BGR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,39999.9991059303,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,199.99999776482574
Croatia,HRV,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Cyprus,CYP,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Czechia,CZE,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Denmark,DNK,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Estonia,EST,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Fiji,FJI,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,East Asia & Pacific,724.0319278357466
Finland,FIN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
France,FRA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Georgia,GEO,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,39999.9991059303,2022,WDI,Public Debt Indicators,Europe,199.99999776482574
Germany,DEU,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Greece,GRC,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Hungary,HUN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Iceland,ISL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,2410000.08583069,2022,WDI,Public Debt Indicators,East Asia & Pacific,1552.417497270206
Ireland,IRL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Italy,ITA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Japan,JPN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,East Asia & Pacific,724.0319278357466
Kazakhstan,KAZ,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Central Asia,724.0319278357466
Kenya,KEN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,19999.9995529652,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,141.4213546568028
"Korea, Rep.",KOR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,East Asia & Pacific,724.0319278357466
Kosovo,XKX,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Kyrgyz Republic,KGZ,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Central Asia,724.0319278357466
Latvia,LVA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Lithuania,LTU,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Luxembourg,LUX,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Malta,MLT,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Mauritius,MUS,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,724.0319278357466
Moldova,MDA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,250000.0,2022,WDI,Public Debt Indicators,Europe,500.0
Nepal,NPL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,0.0,2022,WDI,Public Debt Indicators,South Asia,0.0
Netherlands,NLD,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
North Macedonia,MKD,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,29999.9993294477,2022,WDI,Public Debt Indicators,Europe,173.20507882116996
Norway,NOR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Pakistan,PAK,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,150000.005960464,2022,WDI,Public Debt Indicators,South Asia,387.2983423156676
Philippines,PHL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,East Asia & Pacific,724.0319278357466
Poland,POL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Portugal,PRT,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Romania,ROU,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Rwanda,RWA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1543333.377689125,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,1242.3096947577626
Senegal,SEN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,70000.0002980232,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,264.57513166966993
Slovak Republic,SVK,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Slovenia,SVN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
South Africa,ZAF,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,724.0319278357466
Spain,ESP,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Sri Lanka,LKA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,South Asia,724.0319278357466
Sweden,SWE,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Tajikistan,TJK,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Central Asia,724.0319278357466
Thailand,THA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,East Asia & Pacific,724.0319278357466
Turkiye,TUR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,2200000.04768372,2022,WDI,Public Debt Indicators,Europe,1483.2397134933112
Uganda,UGA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,9999.99977648258,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,99.9999988824129
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,524222.2325255478,2022,WDI,Public Debt Indicators,Europe,724.0319278357466
Canada,CAN,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1023000.0055084628,2023,WDI,Public Debt Indicators,North America,1011.4346274023164
United States,USA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1023000.0055084628,2023,WDI,Public Debt Indicators,North America,1011.4346274023164
Argentina,ARG,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1023000.0055084628,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1011.4346274023164
Brazil,BRA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1023000.0055084628,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1011.4346274023164
Colombia,COL,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,0,1023000.0055084628,2023,WDI,Public Debt Indicators,Latin America & Caribbean,1011.4346274023164
