Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category,Region,Value_Transformed
Bulgaria,BGR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,201.0,2022,WDI,Financial Indicators,Europe,5.308267697401205
Cote d'Ivoire,CIV,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Sub-Saharan Africa,6.504749643889129
Croatia,HRV,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,91.0,2022,WDI,Financial Indicators,Europe,4.5217885770490405
Cyprus,CYP,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,92.0,2022,WDI,Financial Indicators,Europe,4.532599493153256
Czechia,CZE,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,24.0,2022,WDI,Financial Indicators,Europe,3.2188758248682006
Denmark,DNK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Estonia,EST,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Fiji,FJI,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,East Asia & Pacific,6.504749643889129
Finland,FIN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
France,FRA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Georgia,GEO,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Germany,DEU,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,429.0,2022,WDI,Financial Indicators,Europe,6.063785208687608
Greece,GRC,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,154.0,2022,WDI,Financial Indicators,Europe,5.043425116919247
Hungary,HUN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,62.0,2022,WDI,Financial Indicators,Europe,4.143134726391533
Iceland,ISL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Indonesia,IDN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,825.0,2022,WDI,Financial Indicators,East Asia & Pacific,6.716594773520978
Ireland,IRL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Italy,ITA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Japan,JPN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,3865.0,2022,WDI,Financial Indicators,East Asia & Pacific,8.259975659768276
Kazakhstan,KAZ,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,92.0,2022,WDI,Financial Indicators,Central Asia,4.532599493153256
Kenya,KEN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,59.0,2022,WDI,Financial Indicators,Sub-Saharan Africa,4.0943445622221
"Korea, Rep.",KOR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,2446.0,2022,WDI,Financial Indicators,East Asia & Pacific,7.802618063442671
Kosovo,XKX,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Kyrgyz Republic,KGZ,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Central Asia,6.504749643889129
Latvia,LVA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Lithuania,LTU,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Luxembourg,LUX,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,28.0,2022,WDI,Financial Indicators,Europe,3.367295829986474
Malta,MLT,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,33.0,2022,WDI,Financial Indicators,Europe,3.5263605246161616
Mauritius,MUS,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,89.0,2022,WDI,Financial Indicators,Sub-Saharan Africa,4.499809670330265
Moldova,MDA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Nepal,NPL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,South Asia,6.504749643889129
Netherlands,NLD,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
North Macedonia,MKD,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Norway,NOR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Pakistan,PAK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,494.0,2022,WDI,Financial Indicators,South Asia,6.20455776256869
Philippines,PHL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,283.0,2022,WDI,Financial Indicators,East Asia & Pacific,5.648974238161206
Poland,POL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,773.0,2022,WDI,Financial Indicators,Europe,6.651571873589727
Portugal,PRT,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Romania,ROU,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,81.0,2022,WDI,Financial Indicators,Europe,4.406719247264253
Rwanda,RWA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,5.0,2022,WDI,Financial Indicators,Sub-Saharan Africa,1.791759469228055
Senegal,SEN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Sub-Saharan Africa,6.504749643889129
Slovak Republic,SVK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Slovenia,SVN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,24.0,2022,WDI,Financial Indicators,Europe,3.2188758248682006
South Africa,ZAF,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,237.0,2022,WDI,Financial Indicators,Sub-Saharan Africa,5.472270673671475
Spain,ESP,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,1472.0,2022,WDI,Financial Indicators,Europe,7.29505641646263
Sri Lanka,LKA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,290.0,2022,WDI,Financial Indicators,South Asia,5.673323267171493
Sweden,SWE,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Europe,6.504749643889129
Switzerland,CHE,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,220.0,2022,WDI,Financial Indicators,Europe,5.3981627015177525
Tajikistan,TJK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Central Asia,6.504749643889129
Thailand,THA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,810.0,2022,WDI,Financial Indicators,East Asia & Pacific,6.698268054115413
Turkiye,TUR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,461.0,2022,WDI,Financial Indicators,Europe,6.135564891081739
Uganda,UGA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,667.3083333333333,2022,WDI,Financial Indicators,Sub-Saharan Africa,6.504749643889129
United Kingdom,GBR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,1646.0,2022,WDI,Financial Indicators,Europe,7.4067107301776405
Canada,CAN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,North America,6.52710472724841
United States,USA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,North America,6.52710472724841
Argentina,ARG,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Brazil,BRA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Colombia,COL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Costa Rica,CRI,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Dominican Republic,DOM,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
El Salvador,SLV,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Guatemala,GTM,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Honduras,HND,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Mexico,MEX,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,North America,6.52710472724841
Nicaragua,NIC,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Paraguay,PRY,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Peru,PER,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
St. Lucia,LCA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Uruguay,URY,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Latin America & Caribbean,6.52710472724841
Albania,ALB,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Armenia,ARM,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Australia,AUS,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,East Asia & Pacific,6.52710472724841
Austria,AUT,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Bangladesh,BGD,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,South Asia,6.52710472724841
Belgium,BEL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Bosnia and Herzegovina,BIH,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Bulgaria,BGR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Cote d'Ivoire,CIV,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Sub-Saharan Africa,6.52710472724841
Croatia,HRV,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Cyprus,CYP,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Czechia,CZE,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Denmark,DNK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Estonia,EST,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Fiji,FJI,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,East Asia & Pacific,6.52710472724841
Finland,FIN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
France,FRA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Georgia,GEO,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Germany,DEU,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Greece,GRC,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Hungary,HUN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Iceland,ISL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Indonesia,IDN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,East Asia & Pacific,6.52710472724841
Ireland,IRL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Italy,ITA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Japan,JPN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,East Asia & Pacific,6.52710472724841
Kazakhstan,KAZ,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Central Asia,6.52710472724841
Kenya,KEN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Sub-Saharan Africa,6.52710472724841
"Korea, Rep.",KOR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,East Asia & Pacific,6.52710472724841
Kosovo,XKX,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Kyrgyz Republic,KGZ,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Central Asia,6.52710472724841
Latvia,LVA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Lithuania,LTU,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Luxembourg,LUX,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Malta,MLT,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Mauritius,MUS,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Sub-Saharan Africa,6.52710472724841
Moldova,MDA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Nepal,NPL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,South Asia,6.52710472724841
Netherlands,NLD,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
North Macedonia,MKD,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Norway,NOR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Pakistan,PAK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,South Asia,6.52710472724841
Philippines,PHL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,East Asia & Pacific,6.52710472724841
Poland,POL,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Portugal,PRT,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Romania,ROU,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Rwanda,RWA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Sub-Saharan Africa,6.52710472724841
Senegal,SEN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Sub-Saharan Africa,6.52710472724841
Slovak Republic,SVK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Slovenia,SVN,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
South Africa,ZAF,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Sub-Saharan Africa,6.52710472724841
Spain,ESP,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Sri Lanka,LKA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,South Asia,6.52710472724841
Sweden,SWE,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Switzerland,CHE,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Tajikistan,TJK,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Central Asia,6.52710472724841
Thailand,THA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,East Asia & Pacific,6.52710472724841
Turkiye,TUR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Uganda,UGA,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Sub-Saharan Africa,6.52710472724841
United Kingdom,GBR,"Listed domestic companies, total",CM.MKT.LDOM.NO,0,682.4166666666666,2023,WDI,Financial Indicators,Europe,6.52710472724841
Canada,CAN,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,4936958334.68929,2021,WDI,Financial Indicators,North America,22.320015256991514
United States,USA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,45781000000.0,2021,WDI,Financial Indicators,North America,24.54713499485393
Argentina,ARG,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-2376065110.16302,2021,WDI,Financial Indicators,Latin America & Caribbean,-21.588711641759474
Brazil,BRA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-4035377871.53002,2021,WDI,Financial Indicators,Latin America & Caribbean,-22.11836578298988
Colombia,COL,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,1256275725.58305,2021,WDI,Financial Indicators,Latin America & Caribbean,20.95141740843405
Costa Rica,CRI,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,866735643.240533,2021,WDI,Financial Indicators,Latin America & Caribbean,20.58024457964697
Dominican Republic,DOM,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-406687109.733297,2021,WDI,Financial Indicators,Latin America & Caribbean,-19.82355467805485
El Salvador,SLV,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-267400110.501652,2021,WDI,Financial Indicators,Latin America & Caribbean,-19.404256639616516
Guatemala,GTM,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-487914520.0,2021,WDI,Financial Indicators,Latin America & Caribbean,-20.00565078658954
Honduras,HND,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,542079082.049842,2021,WDI,Financial Indicators,Latin America & Caribbean,20.110922458446193
Mexico,MEX,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,1150770452.99999,2021,WDI,Financial Indicators,North America,20.863697514998545
Nicaragua,NIC,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-563377658.649925,2021,WDI,Financial Indicators,Latin America & Caribbean,-20.149460759886818
Paraguay,PRY,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-393668993.550029,2021,WDI,Financial Indicators,Latin America & Caribbean,-19.79102099881227
Peru,PER,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-6310762415.03662,2021,WDI,Financial Indicators,Latin America & Caribbean,-22.565522332830792
St. Lucia,LCA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,30208927.7777778,2021,WDI,Financial Indicators,Latin America & Caribbean,17.223648093541108
Uruguay,URY,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,1338140283.57295,2021,WDI,Financial Indicators,Latin America & Caribbean,21.014546639623518
Albania,ALB,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,208027331.780668,2021,WDI,Financial Indicators,Europe,19.153180036631735
Armenia,ARM,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,50594914.8282992,2021,WDI,Financial Indicators,Europe,17.739361651507874
Australia,AUS,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,2763119934.19254,2021,WDI,Financial Indicators,East Asia & Pacific,21.73962628954334
Austria,AUT,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-2912149530.15897,2021,WDI,Financial Indicators,Europe,-21.792157315948394
Bangladesh,BGD,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-48518888.984875,2021,WDI,Financial Indicators,South Asia,-17.697463764302647
Belgium,BEL,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-4016859286.43568,2021,WDI,Financial Indicators,Europe,-22.11376616244332
Bosnia and Herzegovina,BIH,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,32198768.8504726,2021,WDI,Financial Indicators,Europe,17.287438806383395
Bulgaria,BGR,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,3620540000.0,2021,WDI,Financial Indicators,Europe,22.00988902320608
Cote d'Ivoire,CIV,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,79472553.4335873,2021,WDI,Financial Indicators,Sub-Saharan Africa,18.19092229276944
Croatia,HRV,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-757422546.031751,2021,WDI,Financial Indicators,Europe,-20.445431841977197
Cyprus,CYP,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-738391239.557892,2021,WDI,Financial Indicators,Europe,-20.419984378349472
Czechia,CZE,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,283246216.634616,2021,WDI,Financial Indicators,Europe,19.46182710433086
Denmark,DNK,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,8461428597.53528,2021,WDI,Financial Indicators,Europe,22.858783861383532
Estonia,EST,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-99359683.2701397,2021,WDI,Financial Indicators,Europe,-18.414256998508925
Fiji,FJI,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,385779783.199596,2021,WDI,Financial Indicators,East Asia & Pacific,19.770777257372984
Finland,FIN,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-1089993554.76194,2021,WDI,Financial Indicators,Europe,-20.809437621024976
France,FRA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-16446056831.8557,2021,WDI,Financial Indicators,Europe,-23.523351579214285
Georgia,GEO,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-280414.8300017,2021,WDI,Financial Indicators,Europe,-12.544028887619302
Germany,DEU,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-51594147910.3191,2021,WDI,Financial Indicators,Europe,-24.666674090430902
Greece,GRC,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,1346089414.28178,2021,WDI,Financial Indicators,Europe,21.02046949633534
Hungary,HUN,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-4582643749.1223,2021,WDI,Financial Indicators,Europe,-22.245541906552695
Iceland,ISL,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,432763729.579798,2021,WDI,Financial Indicators,Europe,19.885702480182292
Indonesia,IDN,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-2622300143.9451,2021,WDI,Financial Indicators,East Asia & Pacific,-21.687317687492857
Ireland,IRL,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-5093903306.22644,2021,WDI,Financial Indicators,Europe,-22.351310231624748
Italy,ITA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,4908768313.78035,2021,WDI,Financial Indicators,Europe,22.314288894897224
Japan,JPN,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-39371244400.4787,2021,WDI,Financial Indicators,East Asia & Pacific,-24.396301549263313
Kazakhstan,KAZ,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-4628309419.10048,2021,WDI,Financial Indicators,Central Asia,-22.255457502318745
Kenya,KEN,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,708105603.342912,2021,WDI,Financial Indicators,Sub-Saharan Africa,20.378103799211374
"Korea, Rep.",KOR,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,-6582300000.0,2021,WDI,Financial Indicators,East Asia & Pacific,-22.60765006543221
Kosovo,XKX,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,319447659.156263,2021,WDI,Financial Indicators,Europe,19.582104000384966
Kyrgyz Republic,KGZ,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,500934259.512483,2021,WDI,Financial Indicators,Central Asia,20.031985433897546
Latvia,LVA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,744877092.424236,2021,WDI,Financial Indicators,Europe,20.428729787464434
Lithuania,LTU,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,294125147.409795,2021,WDI,Financial Indicators,Europe,19.49951590959236
Luxembourg,LUX,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,0,176209719.199871,2021,WDI,Financial Indicators,Europe,18.98718543566482
